lat,lon,metadata/0,metadata/1
-33.907734,25.5544,ZANelsonMandelaBayHelenvale,
-33.910441,25.555531,ZANelsonMandelaBayHelenvale,
-33.910902,25.553066,ZANelsonMandelaBayHelenvale,
-33.908872,25.55266,ZANelsonMandelaBayHelenvale,
-33.910655,25.547553,ZANelsonMandelaBayHelenvale,
-33.9120166667,25.5413866667,ZANelsonMandelaBayHelenvale,
-33.909441,25.54607,ZANelsonMandelaBayHelenvale,
-33.906135,25.547939,ZANelsonMandelaBayHelenvale,
-33.906051,25.551743,ZANelsonMandelaBayHelenvale,
-33.9091583333,25.5420583333,ZANelsonMandelaBayHelenvale,
-33.910557,25.538727,ZANelsonMandelaBayHelenvale,
-33.907721,25.539237,ZANelsonMandelaBayHelenvale,
-33.905915,25.540957,ZANelsonMandelaBayHelenvale,
-33.907363,25.54244,ZANelsonMandelaBayHelenvale,
-33.904622,25.544308,ZANelsonMandelaBayHelenvale,
-33.903531,25.548189,ZANelsonMandelaBayHelenvale,
-33.901628,25.546569,ZANelsonMandelaBayHelenvale,
-33.9020933333,25.5434233333,ZANelsonMandelaBayHelenvale,
-33.909751,25.549899,ZANelsonMandelaBayHelenvale,
-33.911478,25.535508,ZANelsonMandelaBayHelenvale,
-33.914263,25.532189,ZANelsonMandelaBayHelenvale,
-33.915837,25.533853,ZANelsonMandelaBayHelenvale,
-33.913565,25.536604,ZANelsonMandelaBayHelenvale,
-25.3529516667,31.6463316667,ZAKrugerNationalParkIPZ,
-25.37138,31.6383383333,ZAKrugerNationalParkIPZ,
-25.342125,31.635444,ZAKrugerNationalParkIPZ,
-25.363075,31.6687116667,ZAKrugerNationalParkIPZ,
-25.3565283333,31.626065,ZAKrugerNationalParkIPZ,
-25.346003,31.618135,ZAKrugerNationalParkIPZ,
-25.3481633333,31.6569733333,ZAKrugerNationalParkIPZ,
-25.360839,31.637771,ZAKrugerNationalParkIPZ,
-25.370371,31.621675,ZAKrugerNationalParkIPZ,
-25.3370533333,31.6249516667,ZAKrugerNationalParkIPZ,
-25.279837,31.551397,ZAKrugerNationalParkIPZ,
-25.3339083333,31.6600716667,ZAKrugerNationalParkIPZ,
-25.3500516667,31.6349,ZAKrugerNationalParkIPZ,
-25.3790483333,31.6524166667,ZAKrugerNationalParkIPZ,
-25.3577716667,31.6170716667,ZAKrugerNationalParkIPZ,
-25.364365,31.629235,ZAKrugerNationalParkIPZ,
-25.3518833333,31.66928,ZAKrugerNationalParkIPZ,
-25.3341716667,31.6474216667,ZAKrugerNationalParkIPZ,
-25.3588233333,31.6576516667,ZAKrugerNationalParkIPZ,
-25.377787,31.630915,ZAKrugerNationalParkIPZ,
-25.382595,31.6399966667,ZAKrugerNationalParkIPZ,
-25.37229,31.6626716667,ZAKrugerNationalParkIPZ,
-25.3431933333,31.6490983333,ZAKrugerNationalParkIPZ,
-25.3260433333,31.6362866667,ZAKrugerNationalParkIPZ,
-25.371875,31.6523416667,ZAKrugerNationalParkIPZ,
-25.36575,31.6125466667,ZAKrugerNationalParkIPZ,
-25.3682033333,31.6021166667,ZAKrugerNationalParkIPZ,
-25.3782233333,31.6034883333,ZAKrugerNationalParkIPZ,
-25.3744366667,31.5906083333,ZAKrugerNationalParkIPZ,
-25.3703616667,31.5719116667,ZAKrugerNationalParkIPZ,
-25.3652466667,31.5607166667,ZAKrugerNationalParkIPZ,
-25.3543733333,31.585015,ZAKrugerNationalParkIPZ,
-25.354195,31.522397,ZAKrugerNationalParkIPZ,
-25.3782933333,31.6035216667,ZAKrugerNationalParkIPZ,
-25.3340983333,31.5792266667,ZAKrugerNationalParkIPZ,
-25.328655,31.591508,ZAKrugerNationalParkIPZ,
-25.358568,31.604943,ZAKrugerNationalParkIPZ,
-25.380135,31.6182183333,ZAKrugerNationalParkIPZ,
-25.34041,31.586465,ZAKrugerNationalParkIPZ,
-25.3632183333,31.5491566667,ZAKrugerNationalParkIPZ,
-25.3424316667,31.6677933333,ZAKrugerNationalParkIPZ,
-25.3629683333,31.5379516667,ZAKrugerNationalParkIPZ,
-25.365825,31.582507,ZAKrugerNationalParkIPZ,
-25.359225,31.5728183333,ZAKrugerNationalParkIPZ,
-25.34586,31.57574,ZAKrugerNationalParkIPZ,
-25.3188216667,31.5386833333,ZAKrugerNationalParkIPZ,
-25.312495,31.5624133333,ZAKrugerNationalParkIPZ,
-25.3243583333,31.5740316667,ZAKrugerNationalParkIPZ,
-25.3228083333,31.5818416667,ZAKrugerNationalParkIPZ,
-25.338365,31.5991516667,ZAKrugerNationalParkIPZ,
-25.3464216667,31.6079116667,ZAKrugerNationalParkIPZ,
-25.303995,31.536935,ZAKrugerNationalParkIPZ,
-25.3422,31.6354583333,ZAKrugerNationalParkIPZ,
-25.3309766667,31.5664533333,ZAKrugerNationalParkIPZ,
-25.33697,31.552495,ZAKrugerNationalParkIPZ,
-25.3407783333,31.5385216667,ZAKrugerNationalParkIPZ,
-25.342275,31.5639816667,ZAKrugerNationalParkIPZ,
-25.3503866667,31.5959483333,ZAKrugerNationalParkIPZ,
-25.35093,31.53634,ZAKrugerNationalParkIPZ,
-25.3410383333,31.5251333333,ZAKrugerNationalParkIPZ,
-25.3276916667,31.5301966667,ZAKrugerNationalParkIPZ,
-25.3260866667,31.5572866667,ZAKrugerNationalParkIPZ,
-25.3490633333,31.5509983333,ZAKrugerNationalParkIPZ,
-25.325225,31.6061616667,ZAKrugerNationalParkIPZ,
-25.3296433333,31.5411816667,ZAKrugerNationalParkIPZ,
-25.36189,31.59363,ZAKrugerNationalParkIPZ,
-25.3183666667,31.5508083333,ZAKrugerNationalParkIPZ,
-25.3353216667,31.6117116667,ZAKrugerNationalParkIPZ,
-25.38556,31.6061733333,ZAKrugerNationalParkIPZ,
-25.3505816667,31.59601,ZAKrugerNationalParkIPZ,
-25.25798,31.52757,ZAKrugerNationalParkIPZ,
-25.38254,31.5896366667,ZAKrugerNationalParkIPZ,
-25.3342833333,31.6473633333,ZAKrugerNationalParkIPZ,
-25.354405,31.560145,ZAKrugerNationalParkIPZ,
-25.385305,31.5969133333,ZAKrugerNationalParkIPZ,
-25.3265366667,31.620925,ZAKrugerNationalParkIPZ,
-25.267772,31.52565,ZAKrugerNationalParkIPZ,
-25.3565716667,31.626035,ZAKrugerNationalParkIPZ,
-25.243342,31.493803,ZAKrugerNationalParkIPZ,
-25.3650183333,31.64589,ZAKrugerNationalParkIPZ,
-25.231032,31.520307,ZAKrugerNationalParkIPZ,
-25.2281,31.508593,ZAKrugerNationalParkIPZ,
-25.3777316667,31.6308866667,ZAKrugerNationalParkIPZ,
-25.264501,31.600995,ZAKrugerNationalParkIPZ,
-25.250178,31.540537,ZAKrugerNationalParkIPZ,
-25.259184,31.566981,ZAKrugerNationalParkIPZ,
-25.465355,31.4330216667,ZAKrugerNationalParkBergenDal,
-25.46193,31.44526,ZAKrugerNationalParkBergenDal,
-25.461538,31.454888,ZAKrugerNationalParkBergenDal,
-25.4484983333,31.4681666667,ZAKrugerNationalParkBergenDal,
-25.4556116667,31.45606,ZAKrugerNationalParkBergenDal,
-25.4521433333,31.4407666667,ZAKrugerNationalParkBergenDal,
-25.4599033333,31.42262,ZAKrugerNationalParkBergenDal,
-25.448765,31.42532,ZAKrugerNationalParkBergenDal,
-25.443355,31.4649266667,ZAKrugerNationalParkBergenDal,
-25.432675,31.4566,ZAKrugerNationalParkBergenDal,
-25.43351,31.435565,ZAKrugerNationalParkBergenDal,
-25.440697,31.430065,ZAKrugerNationalParkBergenDal,
-25.443782,31.406995,ZAKrugerNationalParkBergenDal,
-25.4340833333,31.3969616667,ZAKrugerNationalParkBergenDal,
-25.40698,31.4467383333,ZAKrugerNationalParkBergenDal,
-25.3846816667,31.438515,ZAKrugerNationalParkBergenDal,
-25.4002033333,31.4013566667,ZAKrugerNationalParkBergenDal,
-25.424573,31.431018,ZAKrugerNationalParkBergenDal,
-25.431065,31.407042,ZAKrugerNationalParkBergenDal,
-25.4272283333,31.4196333333,ZAKrugerNationalParkBergenDal,
-25.4106683333,31.4347316667,ZAKrugerNationalParkBergenDal,
-25.458795,31.4654666667,ZAKrugerNationalParkBergenDal,
-25.4163533333,31.4530166667,ZAKrugerNationalParkBergenDal,
-25.3927566667,31.4210416667,ZAKrugerNationalParkBergenDal,
-25.407115,31.42016,ZAKrugerNationalParkBergenDal,
-25.410085,31.39047,ZAKrugerNationalParkBergenDal,
-25.4695816667,31.4652133333,ZAKrugerNationalParkBergenDal,
-25.4173383333,31.4072933333,ZAKrugerNationalParkBergenDal,
-25.442145,31.4524083333,ZAKrugerNationalParkBergenDal,
-25.427545,31.393508,ZAKrugerNationalParkBergenDal,
-25.4156716667,31.4126283333,ZAKrugerNationalParkBergenDal,
41.07223,-80.6712583333,YoungstownOH,"Youngstown-Warren, OH"
41.0717333333,-80.6454116667,YoungstownOH,"Youngstown-Warren, OH"
41.0681966667,-80.6416116667,YoungstownOH,"Youngstown-Warren, OH"
41.072065,-80.6422083333,YoungstownOH,"Youngstown-Warren, OH"
41.06498,-80.6556966667,YoungstownOH,"Youngstown-Warren, OH"
41.0666666667,-80.661725,YoungstownOH,"Youngstown-Warren, OH"
41.06051,-80.657155,YoungstownOH,"Youngstown-Warren, OH"
41.06638,-80.6658816667,YoungstownOH,"Youngstown-Warren, OH"
41.0759083333,-80.645845,YoungstownOH,"Youngstown-Warren, OH"
41.07904,-80.65937,YoungstownOH,"Youngstown-Warren, OH"
41.071312,-80.656956,YoungstownOH,"Youngstown-Warren, OH"
41.0734066667,-80.6517216667,YoungstownOH,"Youngstown-Warren, OH"
41.0785466667,-80.6426183333,YoungstownOH,"Youngstown-Warren, OH"
41.0783133333,-80.66367,YoungstownOH,"Youngstown-Warren, OH"
41.07202,-80.661969,YoungstownOH,"Youngstown-Warren, OH"
41.0708,-80.6763483333,YoungstownOH,"Youngstown-Warren, OH"
41.0759116667,-80.6573383333,YoungstownOH,"Youngstown-Warren, OH"
42.2641983333,-71.7863116667,WorcesterMA,"Worcester, MA"
42.266525,-71.79062,WorcesterMA,"Worcester, MA"
42.2700766667,-71.7914533333,WorcesterMA,"Worcester, MA"
42.2739083333,-71.79335,WorcesterMA,"Worcester, MA"
42.2716133333,-71.7878633333,WorcesterMA,"Worcester, MA"
42.27774,-71.7945666667,WorcesterMA,"Worcester, MA"
42.2798066667,-71.7907716667,WorcesterMA,"Worcester, MA"
42.2669233333,-71.784405,WorcesterMA,"Worcester, MA"
42.2720716667,-71.7796166667,WorcesterMA,"Worcester, MA"
42.2766233333,-71.7774433333,WorcesterMA,"Worcester, MA"
42.2716116667,-71.7754466667,WorcesterMA,"Worcester, MA"
42.2709983333,-71.7696883333,WorcesterMA,"Worcester, MA"
42.26591,-71.7703633333,WorcesterMA,"Worcester, MA"
42.2622333333,-71.772625,WorcesterMA,"Worcester, MA"
42.2600416667,-71.78364,WorcesterMA,"Worcester, MA"
42.2601633333,-71.7956833333,WorcesterMA,"Worcester, MA"
42.2565183333,-71.7975866667,WorcesterMA,"Worcester, MA"
42.25651,-71.7827133333,WorcesterMA,"Worcester, MA"
42.2572316667,-71.7738066667,WorcesterMA,"Worcester, MA"
42.254565,-71.7784683333,WorcesterMA,"Worcester, MA"
42.2527916667,-71.77555,WorcesterMA,"Worcester, MA"
42.25157,-71.790595,WorcesterMA,"Worcester, MA"
42.2547333333,-71.7926633333,WorcesterMA,"Worcester, MA"
42.25028,-71.792155,WorcesterMA,"Worcester, MA"
42.24932,-71.7849016667,WorcesterMA,"Worcester, MA"
-9999,-9999,WorcesterMA,
42.2463,-71.78182,WorcesterMA,"Worcester, MA"
42.244515,-71.7851933333,WorcesterMA,"Worcester, MA"
42.2410783333,-71.7907566667,WorcesterMA,"Worcester, MA"
42.2428966667,-71.7951633333,WorcesterMA,"Worcester, MA"
42.2430283333,-71.8008783333,WorcesterMA,"Worcester, MA"
42.2385716667,-71.7962866667,WorcesterMA,"Worcester, MA"
42.2709366667,-71.7979983333,WorcesterMA,"Worcester, MA"
42.271885,-71.800332,WorcesterMA,"Worcester, MA"
42.2736366667,-71.81057,WorcesterMA,"Worcester, MA"
42.2723233333,-71.8055566667,WorcesterMA,"Worcester, MA"
42.2705116667,-71.8145316667,WorcesterMA,"Worcester, MA"
42.2444583333,-71.804515,WorcesterMA,"Worcester, MA"
42.2425433333,-71.811375,WorcesterMA,"Worcester, MA"
42.2435033333,-71.8177616667,WorcesterMA,"Worcester, MA"
42.243285,-71.8236883333,WorcesterMA,"Worcester, MA"
42.2510483333,-71.832115,WorcesterMA,"Worcester, MA"
42.2516866667,-71.8231733333,WorcesterMA,"Worcester, MA"
42.2547916667,-71.828065,WorcesterMA,"Worcester, MA"
42.2582216667,-71.82375,WorcesterMA,"Worcester, MA"
42.2623416667,-71.8193983333,WorcesterMA,"Worcester, MA"
42.26789,-71.79622,WorcesterMA,"Worcester, MA"
42.2625833333,-71.7993533333,WorcesterMA,"Worcester, MA"
42.2665666667,-71.8007,WorcesterMA,"Worcester, MA"
42.2692183333,-71.8035716667,WorcesterMA,"Worcester, MA"
42.266873,-71.809977,WorcesterMA,"Worcester, MA"
42.2592216667,-71.8151216667,WorcesterMA,"Worcester, MA"
42.25928,-71.80326,WorcesterMA,"Worcester, MA"
42.2628816667,-71.80678,WorcesterMA,"Worcester, MA"
42.25425,-71.8178166667,WorcesterMA,"Worcester, MA"
42.2492033333,-71.809855,WorcesterMA,"Worcester, MA"
42.2509933333,-71.8039116667,WorcesterMA,"Worcester, MA"
42.2499766667,-71.8148883333,WorcesterMA,"Worcester, MA"
42.2647966667,-71.8020283333,WorcesterMA,"Worcester, MA"
42.269015,-71.80722,WorcesterMA,"Worcester, MA"
42.24786,-71.8351983333,WorcesterMA,"Worcester, MA"
42.2437216667,-71.8279583333,WorcesterMA,"Worcester, MA"
42.2662716667,-71.8174233333,WorcesterMA,"Worcester, MA"
42.2441733333,-71.8356016667,WorcesterMA,"Worcester, MA"
42.25265,-71.7833866667,WorcesterMA,"Worcester, MA"
42.247645,-71.8241566667,WorcesterMA,"Worcester, MA"
42.24665,-71.79492,WorcesterMA,"Worcester, MA"
42.2390283333,-71.792325,WorcesterMA,"Worcester, MA"
42.2755516667,-71.7843433333,WorcesterMA,"Worcester, MA"
42.2667683333,-71.77783,WorcesterMA,"Worcester, MA"
42.261335,-71.7786433333,WorcesterMA,"Worcester, MA"
42.25576,-71.7872316667,WorcesterMA,"Worcester, MA"
42.2506516667,-71.7780316667,WorcesterMA,"Worcester, MA"
42.2806333333,-71.7768866667,WorcesterMA,"Worcester, MA"
42.2796416667,-71.7795116667,WorcesterMA,"Worcester, MA"
42.2825583333,-71.7794183333,WorcesterMA,"Worcester, MA"
42.28152,-71.78248,WorcesterMA,"Worcester, MA"
42.28213,-71.78647,WorcesterMA,"Worcester, MA"
42.2768533333,-71.783815,WorcesterMA,"Worcester, MA"
42.280282,-71.795805,WorcesterMA,"Worcester, MA"
42.28416,-71.796855,WorcesterMA,"Worcester, MA"
42.2879916667,-71.7946616667,WorcesterMA,"Worcester, MA"
42.2895583333,-71.7905283333,WorcesterMA,"Worcester, MA"
42.2898116667,-71.78604,WorcesterMA,"Worcester, MA"
42.287535,-71.785325,WorcesterMA,"Worcester, MA"
42.2857383333,-71.7905416667,WorcesterMA,"Worcester, MA"
42.2764983333,-71.79885,WorcesterMA,"Worcester, MA"
42.28291,-71.7936416667,WorcesterMA,"Worcester, MA"
42.28211,-71.7901033333,WorcesterMA,"Worcester, MA"
42.28791,-71.788605,WorcesterMA,"Worcester, MA"
42.2927016667,-71.783155,WorcesterMA,"Worcester, MA"
42.2933683333,-71.79069,WorcesterMA,"Worcester, MA"
42.2965016667,-71.7888516667,WorcesterMA,"Worcester, MA"
42.3002966667,-71.7894133333,WorcesterMA,"Worcester, MA"
42.303425,-71.7895433333,WorcesterMA,"Worcester, MA"
42.3066233333,-71.7891083333,WorcesterMA,"Worcester, MA"
42.308825,-71.7845983333,WorcesterMA,"Worcester, MA"
42.3115883333,-71.7751266667,WorcesterMA,"Worcester, MA"
42.3137283333,-71.7705816667,WorcesterMA,"Worcester, MA"
42.309175,-71.7691083333,WorcesterMA,"Worcester, MA"
42.3080683333,-71.7750983333,WorcesterMA,"Worcester, MA"
42.3042083333,-71.77044,WorcesterMA,"Worcester, MA"
42.30671291,-71.77176374,WorcesterMA,"Worcester, MA"
42.3050966667,-71.7676166667,WorcesterMA,"Worcester, MA"
42.3031866667,-71.7636733333,WorcesterMA,"Worcester, MA"
42.2987666667,-71.7652516667,WorcesterMA,"Worcester, MA"
42.2963416667,-71.7688033333,WorcesterMA,"Worcester, MA"
42.294375,-71.77523,WorcesterMA,"Worcester, MA"
42.291695,-71.789055,WorcesterMA,"Worcester, MA"
42.293215,-71.7792683333,WorcesterMA,"Worcester, MA"
42.3041683333,-71.775725,WorcesterMA,"Worcester, MA"
42.29913,-71.768755,WorcesterMA,"Worcester, MA"
42.3051983333,-71.7828116667,WorcesterMA,"Worcester, MA"
42.3017316667,-71.7716466667,WorcesterMA,"Worcester, MA"
42.3071566667,-71.7800416667,WorcesterMA,"Worcester, MA"
42.3031783333,-71.7675266667,WorcesterMA,"Worcester, MA"
42.2984033333,-71.78462,WorcesterMA,"Worcester, MA"
42.3016066667,-71.78429,WorcesterMA,"Worcester, MA"
42.3049633333,-71.78691,WorcesterMA,"Worcester, MA"
42.2753183333,-71.7701933333,WorcesterMA,"Worcester, MA"
42.2945883333,-71.786205,WorcesterMA,"Worcester, MA"
42.3111966667,-71.7798633333,WorcesterMA,"Worcester, MA"
42.29636,-71.777935,WorcesterMA,"Worcester, MA"
42.2989733333,-71.775995,WorcesterMA,"Worcester, MA"
42.3020983333,-71.77628,WorcesterMA,"Worcester, MA"
42.3034483333,-71.7795833333,WorcesterMA,"Worcester, MA"
42.2995733333,-71.7813733333,WorcesterMA,"Worcester, MA"
36.1327333333,-80.25051,WinstonSalemNC,"Winston-Salem, NC"
36.1299283333,-80.2483816667,WinstonSalemNC,"Winston-Salem, NC"
36.1329083333,-80.2436133333,WinstonSalemNC,"Winston-Salem, NC"
36.1271133333,-80.2456633333,WinstonSalemNC,"Winston-Salem, NC"
36.1314766667,-80.239055,WinstonSalemNC,"Winston-Salem, NC"
36.1287433333,-80.2377416667,WinstonSalemNC,"Winston-Salem, NC"
36.128495,-80.232365,WinstonSalemNC,"Winston-Salem, NC"
36.1242933333,-80.2327783333,WinstonSalemNC,"Winston-Salem, NC"
36.1250716667,-80.2280433333,WinstonSalemNC,"Winston-Salem, NC"
36.1210933333,-80.22851,WinstonSalemNC,"Winston-Salem, NC"
36.12019,-80.2228716667,WinstonSalemNC,"Winston-Salem, NC"
36.120485,-80.233865,WinstonSalemNC,"Winston-Salem, NC"
36.1213233333,-80.244735,WinstonSalemNC,"Winston-Salem, NC"
36.124205,-80.2496133333,WinstonSalemNC,"Winston-Salem, NC"
36.1162533333,-80.2539766667,WinstonSalemNC,"Winston-Salem, NC"
36.1166966667,-80.239835,WinstonSalemNC,"Winston-Salem, NC"
36.1170083333,-80.2343366667,WinstonSalemNC,"Winston-Salem, NC"
36.1159366667,-80.230965,WinstonSalemNC,"Winston-Salem, NC"
36.1185616667,-80.2199016667,WinstonSalemNC,"Winston-Salem, NC"
36.1170916667,-80.2222,WinstonSalemNC,"Winston-Salem, NC"
36.1124716667,-80.2204833333,WinstonSalemNC,"Winston-Salem, NC"
36.1152066667,-80.21832,WinstonSalemNC,"Winston-Salem, NC"
36.1097266667,-80.2275966667,WinstonSalemNC,"Winston-Salem, NC"
36.1140266667,-80.233255,WinstonSalemNC,"Winston-Salem, NC"
36.11165,-80.23812,WinstonSalemNC,"Winston-Salem, NC"
36.113752,-80.241386,WinstonSalemNC,"Winston-Salem, NC"
36.10974,-80.242465,WinstonSalemNC,"Winston-Salem, NC"
36.1093033333,-80.2461433333,WinstonSalemNC,"Winston-Salem, NC"
36.1118366667,-80.2512,WinstonSalemNC,"Winston-Salem, NC"
36.1103333333,-80.2343766667,WinstonSalemNC,"Winston-Salem, NC"
36.1075166667,-80.2304183333,WinstonSalemNC,"Winston-Salem, NC"
36.1069333333,-80.2255516667,WinstonSalemNC,"Winston-Salem, NC"
36.1089416667,-80.2205933333,WinstonSalemNC,"Winston-Salem, NC"
36.11149,-80.2138466667,WinstonSalemNC,"Winston-Salem, NC"
36.1061366667,-80.2179383333,WinstonSalemNC,"Winston-Salem, NC"
36.09889,-80.2197416667,WinstonSalemNC,"Winston-Salem, NC"
36.1046033333,-80.2302783333,WinstonSalemNC,"Winston-Salem, NC"
36.100085,-80.2308066667,WinstonSalemNC,"Winston-Salem, NC"
36.099445,-80.2384866667,WinstonSalemNC,"Winston-Salem, NC"
36.1047883333,-80.2347516667,WinstonSalemNC,"Winston-Salem, NC"
36.1138966667,-80.226005,WinstonSalemNC,"Winston-Salem, NC"
36.1324816667,-80.2450333333,WinstonSalemNC,"Winston-Salem, NC"
36.1168133333,-80.2271333333,WinstonSalemNC,"Winston-Salem, NC"
36.1284416667,-80.2412966667,WinstonSalemNC,"Winston-Salem, NC"
36.1189133333,-80.2319066667,WinstonSalemNC,"Winston-Salem, NC"
36.1151616667,-80.2230066667,WinstonSalemNC,"Winston-Salem, NC"
36.11806,-80.2476633333,WinstonSalemNC,"Winston-Salem, NC"
36.1032183333,-80.2122966667,WinstonSalemNC,"Winston-Salem, NC"
36.115565,-80.2492383333,WinstonSalemNC,"Winston-Salem, NC"
36.1051633333,-80.22244,WinstonSalemNC,"Winston-Salem, NC"
36.1054666667,-80.2284083333,WinstonSalemNC,"Winston-Salem, NC"
36.1107216667,-80.2242033333,WinstonSalemNC,"Winston-Salem, NC"
36.11289,-80.24529,WinstonSalemNC,"Winston-Salem, NC"
36.0980133333,-80.2322941667,WinstonSalemNC,"Winston-Salem, NC"
34.2178666667,-77.885675,WilmingtonNCEast,"Wilmington, NC"
34.2131333333,-77.8786616667,WilmingtonNCEast,"Wilmington, NC"
34.2179533333,-77.874305,WilmingtonNCEast,"Wilmington, NC"
34.214395,-77.8856916667,WilmingtonNCEast,"Wilmington, NC"
34.223315,-77.8834716667,WilmingtonNCEast,"Wilmington, NC"
34.220455,-77.8814016667,WilmingtonNCEast,"Wilmington, NC"
34.2140883333,-77.882985,WilmingtonNCEast,"Wilmington, NC"
34.2203966667,-77.8711083333,WilmingtonNCEast,"Wilmington, NC"
34.2225466667,-77.8730583333,WilmingtonNCEast,"Wilmington, NC"
34.22767,-77.8747016667,WilmingtonNCEast,"Wilmington, NC"
34.2279416667,-77.87023,WilmingtonNCEast,"Wilmington, NC"
34.2279916667,-77.8673366667,WilmingtonNCEast,"Wilmington, NC"
34.229295,-77.8753116667,WilmingtonNCEast,"Wilmington, NC"
34.23653,-77.872085,WilmingtonNCEast,"Wilmington, NC"
34.23665,-77.8649583333,WilmingtonNCEast,"Wilmington, NC"
34.2356816667,-77.8634133333,WilmingtonNCEast,"Wilmington, NC"
34.2323083333,-77.8645566667,WilmingtonNCEast,"Wilmington, NC"
34.22685,-77.876855,WilmingtonNCEast,"Wilmington, NC"
34.2267033333,-77.8675616667,WilmingtonNCEast,"Wilmington, NC"
34.2238066667,-77.87844,WilmingtonNCEast,"Wilmington, NC"
34.23248,-77.8672983333,WilmingtonNCEast,"Wilmington, NC"
0,0,WilmingtonNC,
34.226115,-77.9241266667,WilmingtonNC,"Wilmington, NC"
34.2421716667,-77.93997,WilmingtonNC,"Wilmington, NC"
34.2125316667,-77.932745,WilmingtonNC,"Wilmington, NC"
34.217034,-77.943485,WilmingtonNC,"Wilmington, NC"
34.2385666667,-77.9507983333,WilmingtonNC,"Wilmington, NC"
34.222495,-77.926644,WilmingtonNC,"Wilmington, NC"
34.24992,-77.9405433333,WilmingtonNC,"Wilmington, NC"
34.2288766667,-77.9365866667,WilmingtonNC,"Wilmington, NC"
34.230055,-77.9261866667,WilmingtonNC,"Wilmington, NC"
34.2258033333,-77.94531,WilmingtonNC,"Wilmington, NC"
34.2527216667,-77.94134,WilmingtonNC,"Wilmington, NC"
34.2187716667,-77.9348766667,WilmingtonNC,"Wilmington, NC"
34.2204966667,-77.946605,WilmingtonNC,"Wilmington, NC"
34.2151416667,-77.936585,WilmingtonNC,"Wilmington, NC"
34.23003,-77.9423566667,WilmingtonNC,"Wilmington, NC"
34.2503966667,-77.9457133333,WilmingtonNC,"Wilmington, NC"
34.2154816667,-77.9297366667,WilmingtonNC,"Wilmington, NC"
34.2413283333,-77.929165,WilmingtonNC,"Wilmington, NC"
34.2215266667,-77.942335,WilmingtonNC,"Wilmington, NC"
34.2175933333,-77.9416583333,WilmingtonNC,"Wilmington, NC"
34.23721,-77.93218,WilmingtonNC,"Wilmington, NC"
34.22915,-77.92904,WilmingtonNC,"Wilmington, NC"
34.217599,-77.92622,WilmingtonNC,"Wilmington, NC"
34.23572,-77.9382816667,WilmingtonNC,"Wilmington, NC"
34.231055,-77.9383366667,WilmingtonNC,"Wilmington, NC"
34.2257033333,-77.9304483333,WilmingtonNC,"Wilmington, NC"
34.2455233333,-77.941,WilmingtonNC,"Wilmington, NC"
34.2214316667,-77.9266383333,WilmingtonNC,"Wilmington, NC"
34.24875,-77.9379383333,WilmingtonNC,"Wilmington, NC"
34.2408083333,-77.9486816667,WilmingtonNC,"Wilmington, NC"
34.2328783333,-77.9472366667,WilmingtonNC,"Wilmington, NC"
34.2281416667,-77.94856,WilmingtonNC,"Wilmington, NC"
34.2452083333,-77.9381733333,WilmingtonNC,"Wilmington, NC"
34.2265733333,-77.9392666667,WilmingtonNC,"Wilmington, NC"
34.246364,-77.949536,WilmingtonNC,"Wilmington, NC"
34.2376916667,-77.9451783333,WilmingtonNC,"Wilmington, NC"
34.230365,-77.914285,WilmingtonNC,"Wilmington, NC"
34.2392066667,-77.9202483333,WilmingtonNC,"Wilmington, NC"
34.2450583333,-77.9128366667,WilmingtonNC,"Wilmington, NC"
34.24284,-77.9004816667,WilmingtonNC,"Wilmington, NC"
34.2506466667,-77.9010616667,WilmingtonNC,"Wilmington, NC"
34.2384833333,-77.9018716667,WilmingtonNC,"Wilmington, NC"
34.2425416667,-77.9236966667,WilmingtonNC,"Wilmington, NC"
34.2488,-77.920965,WilmingtonNC,"Wilmington, NC"
34.252045,-77.9165866667,WilmingtonNC,"Wilmington, NC"
34.2529883333,-77.9206233333,WilmingtonNC,"Wilmington, NC"
34.2519166667,-77.92328,WilmingtonNC,"Wilmington, NC"
34.2416666667,-77.9133083333,WilmingtonNC,"Wilmington, NC"
34.2391983333,-77.90895,WilmingtonNC,"Wilmington, NC"
34.237704,-77.9112,WilmingtonNC,"Wilmington, NC"
34.2423916667,-77.8937716667,WilmingtonNC,"Wilmington, NC"
34.2326566667,-77.9004466667,WilmingtonNC,"Wilmington, NC"
34.2300116667,-77.9039,WilmingtonNC,"Wilmington, NC"
34.2403916667,-77.9061483333,WilmingtonNC,"Wilmington, NC"
34.2290016667,-77.918495,WilmingtonNC,"Wilmington, NC"
34.23885,-77.9154066667,WilmingtonNC,"Wilmington, NC"
34.24729,-77.907795,WilmingtonNC,"Wilmington, NC"
34.2492966667,-77.9189416667,WilmingtonNC,"Wilmington, NC"
34.2516133333,-77.9014083333,WilmingtonNC,"Wilmington, NC"
34.2344333333,-77.910335,WilmingtonNC,"Wilmington, NC"
34.2390033333,-77.9000033333,WilmingtonNC,"Wilmington, NC"
34.244295,-77.8944083333,WilmingtonNC,"Wilmington, NC"
34.25058,-77.930225,WilmingtonNC,"Wilmington, NC"
34.2555866667,-77.9191733333,WilmingtonNC,"Wilmington, NC"
34.2355383333,-77.9279216667,WilmingtonNC,"Wilmington, NC"
34.243656,-77.907039,WilmingtonNC,"Wilmington, NC"
34.24063,-77.9043266667,WilmingtonNC,"Wilmington, NC"
